date,medicament,conso_jour,livraison,stock_fin,alerte_rupture,jours_stock
2025-04-17,Paracétamol_1g,4556,16200,111468,False,24.5
2025-04-17,Antibiotiques,3433,2916,-517,True,-0.2
2025-04-17,Morphine_IV,750,648,-102,True,-0.1
2025-04-17,Heparine,10862,9720,-1142,True,-0.1
2025-04-17,Insuline,109286,19440,-89846,True,-0.8
2025-04-18,Paracétamol_1g,4917,0,106550,False,21.7
2025-04-18,Antibiotiques,3485,0,-3485,True,-1.0
2025-04-18,Morphine_IV,784,0,-784,True,-1.0
2025-04-18,Heparine,11335,0,-11335,True,-1.0
2025-04-18,Insuline,109194,0,-109194,True,-1.0
2025-04-19,Paracétamol_1g,4119,0,102431,False,24.9
2025-04-19,Antibiotiques,3234,0,-3234,True,-1.0
2025-04-19,Morphine_IV,713,0,-713,True,-1.0
2025-04-19,Heparine,11882,0,-11882,True,-1.0
2025-04-19,Insuline,119835,0,-119835,True,-1.0
2025-04-20,Paracétamol_1g,4931,0,97500,False,19.8
2025-04-20,Antibiotiques,3345,0,-3345,True,-1.0
2025-04-20,Morphine_IV,775,0,-775,True,-1.0
2025-04-20,Heparine,11462,0,-11462,True,-1.0
2025-04-20,Insuline,121241,0,-121241,True,-1.0
2025-04-21,Paracétamol_1g,4972,0,92528,False,18.6
2025-04-21,Antibiotiques,3431,0,-3431,True,-1.0
2025-04-21,Morphine_IV,775,0,-775,True,-1.0
2025-04-21,Heparine,11168,0,-11168,True,-1.0
2025-04-21,Insuline,103118,0,-103118,True,-1.0
2025-04-22,Paracétamol_1g,4744,16200,103984,False,21.9
2025-04-22,Antibiotiques,3604,2916,-688,True,-0.2
2025-04-22,Morphine_IV,769,648,-121,True,-0.2
2025-04-22,Heparine,11415,9720,-1695,True,-0.1
2025-04-22,Insuline,118712,19440,-99272,True,-0.8
2025-04-23,Paracétamol_1g,4631,0,99353,False,21.5
2025-04-23,Antibiotiques,3422,0,-3422,True,-1.0
2025-04-23,Morphine_IV,717,0,-717,True,-1.0
2025-04-23,Heparine,11930,0,-11930,True,-1.0
2025-04-23,Insuline,113449,0,-113449,True,-1.0
2025-04-24,Paracétamol_1g,4496,16200,111056,False,24.7
2025-04-24,Antibiotiques,3542,2916,-626,True,-0.2
2025-04-24,Morphine_IV,796,648,-148,True,-0.2
2025-04-24,Heparine,11210,9720,-1490,True,-0.1
2025-04-24,Insuline,110099,19440,-90659,True,-0.8
2025-04-25,Paracétamol_1g,4635,0,106421,False,23.0
2025-04-25,Antibiotiques,3457,0,-3457,True,-1.0
2025-04-25,Morphine_IV,777,0,-777,True,-1.0
2025-04-25,Heparine,11717,0,-11717,True,-1.0
2025-04-25,Insuline,114436,0,-114436,True,-1.0
2025-04-26,Paracétamol_1g,4858,0,101563,False,20.9
2025-04-26,Antibiotiques,3316,0,-3316,True,-1.0
2025-04-26,Morphine_IV,758,0,-758,True,-1.0
2025-04-26,Heparine,11069,0,-11069,True,-1.0
2025-04-26,Insuline,110348,0,-110348,True,-1.0
2025-04-27,Paracétamol_1g,4804,0,96758,False,20.1
2025-04-27,Antibiotiques,3582,0,-3582,True,-1.0
2025-04-27,Morphine_IV,747,0,-747,True,-1.0
2025-04-27,Heparine,11218,0,-11218,True,-1.0
2025-04-27,Insuline,113064,0,-113064,True,-1.0
2025-04-28,Paracétamol_1g,4588,0,92170,False,20.1
2025-04-28,Antibiotiques,3537,0,-3537,True,-1.0
2025-04-28,Morphine_IV,728,0,-728,True,-1.0
2025-04-28,Heparine,11996,0,-11996,True,-1.0
2025-04-28,Insuline,111558,0,-111558,True,-1.0
2025-04-29,Paracétamol_1g,4798,16200,103573,False,21.6
2025-04-29,Antibiotiques,3240,2916,-324,True,-0.1
2025-04-29,Morphine_IV,780,648,-132,True,-0.2
2025-04-29,Heparine,11756,9720,-2036,True,-0.2
2025-04-29,Insuline,118531,19440,-99091,True,-0.8
2025-04-30,Paracétamol_1g,4861,0,98711,False,20.3
2025-04-30,Antibiotiques,3568,0,-3568,True,-1.0
2025-04-30,Morphine_IV,729,0,-729,True,-1.0
2025-04-30,Heparine,11112,0,-11112,True,-1.0
2025-04-30,Insuline,113945,0,-113945,True,-1.0
2025-05-01,Paracétamol_1g,4394,16200,110517,False,25.2
2025-05-01,Antibiotiques,3411,2916,-495,True,-0.1
2025-05-01,Morphine_IV,731,648,-83,True,-0.1
2025-05-01,Heparine,12377,9720,-2657,True,-0.2
2025-05-01,Insuline,126273,19440,-106833,True,-0.8
2025-05-02,Paracétamol_1g,4603,0,105914,False,23.0
2025-05-02,Antibiotiques,3538,0,-3538,True,-1.0
2025-05-02,Morphine_IV,731,0,-731,True,-1.0
2025-05-02,Heparine,10759,0,-10759,True,-1.0
2025-05-02,Insuline,112327,0,-112327,True,-1.0
2025-05-03,Paracétamol_1g,4731,0,101183,False,21.4
2025-05-03,Antibiotiques,3253,0,-3253,True,-1.0
2025-05-03,Morphine_IV,778,0,-778,True,-1.0
2025-05-03,Heparine,11776,0,-11776,True,-1.0
2025-05-03,Insuline,117467,0,-117467,True,-1.0
2025-05-04,Paracétamol_1g,4423,0,96759,False,21.9
2025-05-04,Antibiotiques,3088,0,-3088,True,-1.0
2025-05-04,Morphine_IV,788,0,-788,True,-1.0
2025-05-04,Heparine,11653,0,-11653,True,-1.0
2025-05-04,Insuline,110929,0,-110929,True,-1.0
2025-05-05,Paracétamol_1g,4463,0,92297,False,20.7
2025-05-05,Antibiotiques,3444,0,-3444,True,-1.0
2025-05-05,Morphine_IV,731,0,-731,True,-1.0
2025-05-05,Heparine,12074,0,-12074,True,-1.0
2025-05-05,Insuline,114596,0,-114596,True,-1.0
2025-05-06,Paracétamol_1g,4895,16200,103601,False,21.2
2025-05-06,Antibiotiques,3536,2916,-620,True,-0.2
2025-05-06,Morphine_IV,742,648,-94,True,-0.1
2025-05-06,Heparine,12022,9720,-2302,True,-0.2
2025-05-06,Insuline,114778,19440,-95338,True,-0.8
2025-05-07,Paracétamol_1g,5125,0,98477,False,19.2
2025-05-07,Antibiotiques,3584,0,-3584,True,-1.0
2025-05-07,Morphine_IV,750,0,-750,True,-1.0
2025-05-07,Heparine,12614,0,-12614,True,-1.0
2025-05-07,Insuline,124681,0,-124681,True,-1.0
2025-05-08,Paracétamol_1g,5124,16200,109552,False,21.4
2025-05-08,Antibiotiques,3372,2916,-456,True,-0.1
2025-05-08,Morphine_IV,727,648,-79,True,-0.1
2025-05-08,Heparine,11602,9720,-1882,True,-0.2
2025-05-08,Insuline,112393,19440,-92953,True,-0.8
2025-05-09,Paracétamol_1g,4804,0,104749,False,21.8
2025-05-09,Antibiotiques,3161,0,-3161,True,-1.0
2025-05-09,Morphine_IV,790,0,-790,True,-1.0
2025-05-09,Heparine,11777,0,-11777,True,-1.0
2025-05-09,Insuline,116335,0,-116335,True,-1.0
2025-05-10,Paracétamol_1g,5087,0,99661,False,19.6
2025-05-10,Antibiotiques,3349,0,-3349,True,-1.0
2025-05-10,Morphine_IV,782,0,-782,True,-1.0
2025-05-10,Heparine,10268,0,-10268,True,-1.0
2025-05-10,Insuline,112367,0,-112367,True,-1.0
2025-05-11,Paracétamol_1g,4651,0,95010,False,20.4
2025-05-11,Antibiotiques,3363,0,-3363,True,-1.0
2025-05-11,Morphine_IV,783,0,-783,True,-1.0
2025-05-11,Heparine,11192,0,-11192,True,-1.0
2025-05-11,Insuline,108241,0,-108241,True,-1.0
2025-05-12,Paracétamol_1g,4789,0,90221,False,18.8
2025-05-12,Antibiotiques,3637,0,-3637,True,-1.0
2025-05-12,Morphine_IV,780,0,-780,True,-1.0
2025-05-12,Heparine,10671,0,-10671,True,-1.0
2025-05-12,Insuline,107481,0,-107481,True,-1.0
2025-05-13,Paracétamol_1g,4653,16200,101768,False,21.9
2025-05-13,Antibiotiques,3237,2916,-321,True,-0.1
2025-05-13,Morphine_IV,831,648,-183,True,-0.2
2025-05-13,Heparine,11488,9720,-1768,True,-0.2
2025-05-13,Insuline,109678,19440,-90238,True,-0.8
2025-05-14,Paracétamol_1g,4560,0,97208,False,21.3
2025-05-14,Antibiotiques,3626,0,-3626,True,-1.0
2025-05-14,Morphine_IV,750,0,-750,True,-1.0
2025-05-14,Heparine,10760,0,-10760,True,-1.0
2025-05-14,Insuline,103330,0,-103330,True,-1.0
2025-05-15,Paracétamol_1g,5094,16200,108314,False,21.3
2025-05-15,Antibiotiques,3466,2916,-550,True,-0.2
2025-05-15,Morphine_IV,726,648,-78,True,-0.1
2025-05-15,Heparine,10303,9720,-583,True,-0.1
2025-05-15,Insuline,121146,19440,-101706,True,-0.8
2025-05-16,Paracétamol_1g,4828,0,103486,False,21.4
2025-05-16,Antibiotiques,3323,0,-3323,True,-1.0
2025-05-16,Morphine_IV,763,0,-763,True,-1.0
2025-05-16,Heparine,10983,0,-10983,True,-1.0
2025-05-16,Insuline,118461,0,-118461,True,-1.0
2025-05-17,Paracétamol_1g,4631,0,98856,False,21.3
2025-05-17,Antibiotiques,3395,0,-3395,True,-1.0
2025-05-17,Morphine_IV,805,0,-805,True,-1.0
2025-05-17,Heparine,12173,0,-12173,True,-1.0
2025-05-17,Insuline,100997,0,-100997,True,-1.0
2025-05-18,Paracétamol_1g,5036,0,93820,False,18.6
2025-05-18,Antibiotiques,3331,0,-3331,True,-1.0
2025-05-18,Morphine_IV,726,0,-726,True,-1.0
2025-05-18,Heparine,11185,0,-11185,True,-1.0
2025-05-18,Insuline,112010,0,-112010,True,-1.0
2025-05-19,Paracétamol_1g,4667,0,89153,False,19.1
2025-05-19,Antibiotiques,3302,0,-3302,True,-1.0
2025-05-19,Morphine_IV,837,0,-837,True,-1.0
2025-05-19,Heparine,11952,0,-11952,True,-1.0
2025-05-19,Insuline,112964,0,-112964,True,-1.0
2025-05-20,Paracétamol_1g,4794,16200,100560,False,21.0
2025-05-20,Antibiotiques,3311,2916,-395,True,-0.1
2025-05-20,Morphine_IV,792,648,-144,True,-0.2
2025-05-20,Heparine,10780,9720,-1060,True,-0.1
2025-05-20,Insuline,127094,19440,-107654,True,-0.8
2025-05-21,Paracétamol_1g,4637,0,95923,False,20.7
2025-05-21,Antibiotiques,3485,0,-3485,True,-1.0
2025-05-21,Morphine_IV,775,0,-775,True,-1.0
2025-05-21,Heparine,11943,0,-11943,True,-1.0
2025-05-21,Insuline,106731,0,-106731,True,-1.0
2025-05-22,Paracétamol_1g,5035,16200,107088,False,21.3
2025-05-22,Antibiotiques,3474,2916,-558,True,-0.2
2025-05-22,Morphine_IV,776,648,-128,True,-0.2
2025-05-22,Heparine,12169,9720,-2449,True,-0.2
2025-05-22,Insuline,119263,19440,-99823,True,-0.8
2025-05-23,Paracétamol_1g,4265,0,102823,False,24.1
2025-05-23,Antibiotiques,3302,0,-3302,True,-1.0
2025-05-23,Morphine_IV,744,0,-744,True,-1.0
2025-05-23,Heparine,10518,0,-10518,True,-1.0
2025-05-23,Insuline,116548,0,-116548,True,-1.0
2025-05-24,Paracétamol_1g,4516,0,98307,False,21.8
2025-05-24,Antibiotiques,3244,0,-3244,True,-1.0
2025-05-24,Morphine_IV,770,0,-770,True,-1.0
2025-05-24,Heparine,11760,0,-11760,True,-1.0
2025-05-24,Insuline,114271,0,-114271,True,-1.0
2025-05-25,Paracétamol_1g,4315,0,93992,False,21.8
2025-05-25,Antibiotiques,3492,0,-3492,True,-1.0
2025-05-25,Morphine_IV,703,0,-703,True,-1.0
2025-05-25,Heparine,11309,0,-11309,True,-1.0
2025-05-25,Insuline,116463,0,-116463,True,-1.0
2025-05-26,Paracétamol_1g,4642,0,89350,False,19.2
2025-05-26,Antibiotiques,3304,0,-3304,True,-1.0
2025-05-26,Morphine_IV,739,0,-739,True,-1.0
2025-05-26,Heparine,9758,0,-9758,True,-1.0
2025-05-26,Insuline,95053,0,-95053,True,-1.0
2025-05-27,Paracétamol_1g,4760,16200,100790,False,21.2
2025-05-27,Antibiotiques,3342,2916,-426,True,-0.1
2025-05-27,Morphine_IV,785,648,-137,True,-0.2
2025-05-27,Heparine,10481,9720,-761,True,-0.1
2025-05-27,Insuline,123263,19440,-103823,True,-0.8
2025-05-28,Paracétamol_1g,4646,0,96145,False,20.7
2025-05-28,Antibiotiques,3470,0,-3470,True,-1.0
2025-05-28,Morphine_IV,666,0,-666,True,-1.0
2025-05-28,Heparine,10861,0,-10861,True,-1.0
2025-05-28,Insuline,114126,0,-114126,True,-1.0
2025-05-29,Paracétamol_1g,5036,16200,107308,False,21.3
2025-05-29,Antibiotiques,3251,2916,-335,True,-0.1
2025-05-29,Morphine_IV,706,648,-58,True,-0.1
2025-05-29,Heparine,10977,9720,-1257,True,-0.1
2025-05-29,Insuline,106285,19440,-86845,True,-0.8
2025-05-30,Paracétamol_1g,4565,0,102743,False,22.5
2025-05-30,Antibiotiques,3546,0,-3546,True,-1.0
2025-05-30,Morphine_IV,664,0,-664,True,-1.0
2025-05-30,Heparine,10844,0,-10844,True,-1.0
2025-05-30,Insuline,114591,0,-114591,True,-1.0
2025-05-31,Paracétamol_1g,4381,0,98362,False,22.5
2025-05-31,Antibiotiques,3374,0,-3374,True,-1.0
2025-05-31,Morphine_IV,816,0,-816,True,-1.0
2025-05-31,Heparine,11638,0,-11638,True,-1.0
2025-05-31,Insuline,117519,0,-117519,True,-1.0
2025-06-01,Paracétamol_1g,4740,0,93622,False,19.8
2025-06-01,Antibiotiques,3013,0,-3013,True,-1.0
2025-06-01,Morphine_IV,745,0,-745,True,-1.0
2025-06-01,Heparine,12208,0,-12208,True,-1.0
2025-06-01,Insuline,102996,0,-102996,True,-1.0
2025-06-02,Paracétamol_1g,4914,0,88708,False,18.1
2025-06-02,Antibiotiques,3420,0,-3420,True,-1.0
2025-06-02,Morphine_IV,770,0,-770,True,-1.0
2025-06-02,Heparine,10866,0,-10866,True,-1.0
2025-06-02,Insuline,111140,0,-111140,True,-1.0
2025-06-03,Paracétamol_1g,4779,16200,100129,False,21.0
2025-06-03,Antibiotiques,3391,2916,-475,True,-0.1
2025-06-03,Morphine_IV,758,648,-110,True,-0.1
2025-06-03,Heparine,11964,9720,-2244,True,-0.2
2025-06-03,Insuline,118507,19440,-99067,True,-0.8
2025-06-04,Paracétamol_1g,4690,0,95439,False,20.3
2025-06-04,Antibiotiques,3354,0,-3354,True,-1.0
2025-06-04,Morphine_IV,767,0,-767,True,-1.0
2025-06-04,Heparine,12339,0,-12339,True,-1.0
2025-06-04,Insuline,107886,0,-107886,True,-1.0
2025-06-05,Paracétamol_1g,4809,16200,106830,False,22.2
2025-06-05,Antibiotiques,3361,2916,-445,True,-0.1
2025-06-05,Morphine_IV,752,648,-104,True,-0.1
2025-06-05,Heparine,12156,9720,-2436,True,-0.2
2025-06-05,Insuline,121942,19440,-102502,True,-0.8
2025-06-06,Paracétamol_1g,4767,0,102062,False,21.4
2025-06-06,Antibiotiques,3550,0,-3550,True,-1.0
2025-06-06,Morphine_IV,718,0,-718,True,-1.0
2025-06-06,Heparine,10562,0,-10562,True,-1.0
2025-06-06,Insuline,107253,0,-107253,True,-1.0
2025-06-07,Paracétamol_1g,4329,0,97733,False,22.6
2025-06-07,Antibiotiques,3218,0,-3218,True,-1.0
2025-06-07,Morphine_IV,813,0,-813,True,-1.0
2025-06-07,Heparine,11654,0,-11654,True,-1.0
2025-06-07,Insuline,104967,0,-104967,True,-1.0
2025-06-08,Paracétamol_1g,5023,0,92711,False,18.5
2025-06-08,Antibiotiques,3363,0,-3363,True,-1.0
2025-06-08,Morphine_IV,751,0,-751,True,-1.0
2025-06-08,Heparine,10372,0,-10372,True,-1.0
2025-06-08,Insuline,108234,0,-108234,True,-1.0
2025-06-09,Paracétamol_1g,4801,0,87910,False,18.3
2025-06-09,Antibiotiques,3214,0,-3214,True,-1.0
2025-06-09,Morphine_IV,767,0,-767,True,-1.0
2025-06-09,Heparine,10918,0,-10918,True,-1.0
2025-06-09,Insuline,117722,0,-117722,True,-1.0
2025-06-10,Paracétamol_1g,5134,16200,98976,False,19.3
2025-06-10,Antibiotiques,3514,2916,-598,True,-0.2
2025-06-10,Morphine_IV,740,648,-92,True,-0.1
2025-06-10,Heparine,10922,9720,-1202,True,-0.1
2025-06-10,Insuline,105015,19440,-85575,True,-0.8
2025-06-11,Paracétamol_1g,4872,0,94105,False,19.3
2025-06-11,Antibiotiques,3381,0,-3381,True,-1.0
2025-06-11,Morphine_IV,758,0,-758,True,-1.0
2025-06-11,Heparine,11469,0,-11469,True,-1.0
2025-06-11,Insuline,111864,0,-111864,True,-1.0
2025-06-12,Paracétamol_1g,4451,16200,105853,False,23.8
2025-06-12,Antibiotiques,3136,2916,-220,True,-0.1
2025-06-12,Morphine_IV,795,648,-147,True,-0.2
2025-06-12,Heparine,11340,9720,-1620,True,-0.1
2025-06-12,Insuline,114393,19440,-94953,True,-0.8
2025-06-13,Paracétamol_1g,4661,0,101192,False,21.7
2025-06-13,Antibiotiques,3243,0,-3243,True,-1.0
2025-06-13,Morphine_IV,778,0,-778,True,-1.0
2025-06-13,Heparine,10878,0,-10878,True,-1.0
2025-06-13,Insuline,116550,0,-116550,True,-1.0
2025-06-14,Paracétamol_1g,4610,0,96582,False,20.9
2025-06-14,Antibiotiques,3396,0,-3396,True,-1.0
2025-06-14,Morphine_IV,763,0,-763,True,-1.0
2025-06-14,Heparine,12374,0,-12374,True,-1.0
2025-06-14,Insuline,105457,0,-105457,True,-1.0
2025-06-15,Paracétamol_1g,4658,0,91923,False,19.7
2025-06-15,Antibiotiques,3227,0,-3227,True,-1.0
2025-06-15,Morphine_IV,735,0,-735,True,-1.0
2025-06-15,Heparine,11677,0,-11677,True,-1.0
2025-06-15,Insuline,101715,0,-101715,True,-1.0
2025-06-16,Paracétamol_1g,5186,0,86737,False,16.7
2025-06-16,Antibiotiques,3423,0,-3423,True,-1.0
2025-06-16,Morphine_IV,766,0,-766,True,-1.0
2025-06-16,Heparine,12099,0,-12099,True,-1.0
2025-06-16,Insuline,109502,0,-109502,True,-1.0
2025-06-17,Paracétamol_1g,4648,16200,98289,False,21.1
2025-06-17,Antibiotiques,3024,2916,-108,True,-0.0
2025-06-17,Morphine_IV,767,648,-119,True,-0.2
2025-06-17,Heparine,11877,9720,-2157,True,-0.2
2025-06-17,Insuline,119591,19440,-100151,True,-0.8
2025-06-18,Paracétamol_1g,4820,0,93469,False,19.4
2025-06-18,Antibiotiques,3368,0,-3368,True,-1.0
2025-06-18,Morphine_IV,729,0,-729,True,-1.0
2025-06-18,Heparine,11739,0,-11739,True,-1.0
2025-06-18,Insuline,110505,0,-110505,True,-1.0
2025-06-19,Paracétamol_1g,5020,16200,104649,False,20.8
2025-06-19,Antibiotiques,3367,2916,-451,True,-0.1
2025-06-19,Morphine_IV,766,648,-118,True,-0.2
2025-06-19,Heparine,11058,9720,-1338,True,-0.1
2025-06-19,Insuline,116219,19440,-96779,True,-0.8
2025-06-20,Paracétamol_1g,4909,0,99740,False,20.3
2025-06-20,Antibiotiques,3478,0,-3478,True,-1.0
2025-06-20,Morphine_IV,757,0,-757,True,-1.0
2025-06-20,Heparine,11692,0,-11692,True,-1.0
2025-06-20,Insuline,106575,0,-106575,True,-1.0
2025-06-21,Paracétamol_1g,4695,0,95045,False,20.2
2025-06-21,Antibiotiques,3090,0,-3090,True,-1.0
2025-06-21,Morphine_IV,758,0,-758,True,-1.0
2025-06-21,Heparine,10892,0,-10892,True,-1.0
2025-06-21,Insuline,117549,0,-117549,True,-1.0
2025-06-22,Paracétamol_1g,4817,0,90228,False,18.7
2025-06-22,Antibiotiques,3425,0,-3425,True,-1.0
2025-06-22,Morphine_IV,742,0,-742,True,-1.0
2025-06-22,Heparine,10854,0,-10854,True,-1.0
2025-06-22,Insuline,115580,0,-115580,True,-1.0
2025-06-23,Paracétamol_1g,4838,0,85390,False,17.7
2025-06-23,Antibiotiques,3450,0,-3450,True,-1.0
2025-06-23,Morphine_IV,736,0,-736,True,-1.0
2025-06-23,Heparine,11170,0,-11170,True,-1.0
2025-06-23,Insuline,104302,0,-104302,True,-1.0
2025-06-24,Paracétamol_1g,4411,16200,97179,False,22.0
2025-06-24,Antibiotiques,3279,2916,-363,True,-0.1
2025-06-24,Morphine_IV,720,648,-72,True,-0.1
2025-06-24,Heparine,11338,9720,-1618,True,-0.1
2025-06-24,Insuline,108901,19440,-89461,True,-0.8
2025-06-25,Paracétamol_1g,5077,0,92102,False,18.1
2025-06-25,Antibiotiques,3448,0,-3448,True,-1.0
2025-06-25,Morphine_IV,787,0,-787,True,-1.0
2025-06-25,Heparine,11268,0,-11268,True,-1.0
2025-06-25,Insuline,110375,0,-110375,True,-1.0
2025-06-26,Paracétamol_1g,4547,16200,103755,False,22.8
2025-06-26,Antibiotiques,3427,2916,-511,True,-0.1
2025-06-26,Morphine_IV,739,648,-91,True,-0.1
2025-06-26,Heparine,11897,9720,-2177,True,-0.2
2025-06-26,Insuline,114800,19440,-95360,True,-0.8
2025-06-27,Paracétamol_1g,5328,0,98427,False,18.5
2025-06-27,Antibiotiques,3458,0,-3458,True,-1.0
2025-06-27,Morphine_IV,731,0,-731,True,-1.0
2025-06-27,Heparine,12091,0,-12091,True,-1.0
2025-06-27,Insuline,114940,0,-114940,True,-1.0
2025-06-28,Paracétamol_1g,4416,0,94011,False,21.3
2025-06-28,Antibiotiques,3172,0,-3172,True,-1.0
2025-06-28,Morphine_IV,710,0,-710,True,-1.0
2025-06-28,Heparine,12197,0,-12197,True,-1.0
2025-06-28,Insuline,113219,0,-113219,True,-1.0
2025-06-29,Paracétamol_1g,4782,0,89229,False,18.7
2025-06-29,Antibiotiques,3574,0,-3574,True,-1.0
2025-06-29,Morphine_IV,752,0,-752,True,-1.0
2025-06-29,Heparine,10483,0,-10483,True,-1.0
2025-06-29,Insuline,115301,0,-115301,True,-1.0
2025-06-30,Paracétamol_1g,4435,0,84795,False,19.1
2025-06-30,Antibiotiques,3647,0,-3647,True,-1.0
2025-06-30,Morphine_IV,685,0,-685,True,-1.0
2025-06-30,Heparine,10104,0,-10104,True,-1.0
2025-06-30,Insuline,121820,0,-121820,True,-1.0
2025-07-01,Paracétamol_1g,4239,16200,96755,False,22.8
2025-07-01,Antibiotiques,3331,2916,-415,True,-0.1
2025-07-01,Morphine_IV,735,648,-87,True,-0.1
2025-07-01,Heparine,10495,9720,-775,True,-0.1
2025-07-01,Insuline,99731,19440,-80291,True,-0.8
2025-07-02,Paracétamol_1g,4596,0,92159,False,20.1
2025-07-02,Antibiotiques,3167,0,-3167,True,-1.0
2025-07-02,Morphine_IV,738,0,-738,True,-1.0
2025-07-02,Heparine,10997,0,-10997,True,-1.0
2025-07-02,Insuline,112037,0,-112037,True,-1.0
2025-07-03,Paracétamol_1g,4707,16200,103652,False,22.0
2025-07-03,Antibiotiques,3245,2916,-329,True,-0.1
2025-07-03,Morphine_IV,739,648,-91,True,-0.1
2025-07-03,Heparine,11300,9720,-1580,True,-0.1
2025-07-03,Insuline,117350,19440,-97910,True,-0.8
2025-07-04,Paracétamol_1g,4368,0,99284,False,22.7
2025-07-04,Antibiotiques,3368,0,-3368,True,-1.0
2025-07-04,Morphine_IV,726,0,-726,True,-1.0
2025-07-04,Heparine,12156,0,-12156,True,-1.0
2025-07-04,Insuline,113283,0,-113283,True,-1.0
2025-07-05,Paracétamol_1g,4317,0,94967,False,22.0
2025-07-05,Antibiotiques,3328,0,-3328,True,-1.0
2025-07-05,Morphine_IV,697,0,-697,True,-1.0
2025-07-05,Heparine,10959,0,-10959,True,-1.0
2025-07-05,Insuline,108864,0,-108864,True,-1.0
2025-07-06,Paracétamol_1g,4470,0,90498,False,20.2
2025-07-06,Antibiotiques,3006,0,-3006,True,-1.0
2025-07-06,Morphine_IV,685,0,-685,True,-1.0
2025-07-06,Heparine,10790,0,-10790,True,-1.0
2025-07-06,Insuline,109371,0,-109371,True,-1.0
2025-07-07,Paracétamol_1g,4299,0,86198,False,20.0
2025-07-07,Antibiotiques,3381,0,-3381,True,-1.0
2025-07-07,Morphine_IV,730,0,-730,True,-1.0
2025-07-07,Heparine,10880,0,-10880,True,-1.0
2025-07-07,Insuline,97903,0,-97903,True,-1.0
2025-07-08,Paracétamol_1g,4704,16200,97694,False,20.8
2025-07-08,Antibiotiques,3306,2916,-390,True,-0.1
2025-07-08,Morphine_IV,697,648,-49,True,-0.1
2025-07-08,Heparine,11303,9720,-1583,True,-0.1
2025-07-08,Insuline,113008,19440,-93568,True,-0.8
2025-07-09,Paracétamol_1g,4390,0,93305,False,21.3
2025-07-09,Antibiotiques,3384,0,-3384,True,-1.0
2025-07-09,Morphine_IV,799,0,-799,True,-1.0
2025-07-09,Heparine,10715,0,-10715,True,-1.0
2025-07-09,Insuline,114585,0,-114585,True,-1.0
2025-07-10,Paracétamol_1g,4797,16200,104708,False,21.8
2025-07-10,Antibiotiques,3164,2916,-248,True,-0.1
2025-07-10,Morphine_IV,767,648,-119,True,-0.2
2025-07-10,Heparine,12137,9720,-2417,True,-0.2
2025-07-10,Insuline,104978,19440,-85538,True,-0.8
2025-07-11,Paracétamol_1g,4350,0,100358,False,23.1
2025-07-11,Antibiotiques,3277,0,-3277,True,-1.0
2025-07-11,Morphine_IV,645,0,-645,True,-1.0
2025-07-11,Heparine,10912,0,-10912,True,-1.0
2025-07-11,Insuline,110760,0,-110760,True,-1.0
2025-07-12,Paracétamol_1g,4790,0,95568,False,19.9
2025-07-12,Antibiotiques,3137,0,-3137,True,-1.0
2025-07-12,Morphine_IV,646,0,-646,True,-1.0
2025-07-12,Heparine,10983,0,-10983,True,-1.0
2025-07-12,Insuline,112176,0,-112176,True,-1.0
2025-07-13,Paracétamol_1g,4359,0,91209,False,20.9
2025-07-13,Antibiotiques,3013,0,-3013,True,-1.0
2025-07-13,Morphine_IV,746,0,-746,True,-1.0
2025-07-13,Heparine,11056,0,-11056,True,-1.0
2025-07-13,Insuline,104569,0,-104569,True,-1.0
2025-07-14,Paracétamol_1g,3884,0,87324,False,22.5
2025-07-14,Antibiotiques,3583,0,-3583,True,-1.0
2025-07-14,Morphine_IV,727,0,-727,True,-1.0
2025-07-14,Heparine,11328,0,-11328,True,-1.0
2025-07-14,Insuline,117765,0,-117765,True,-1.0
2025-07-15,Paracétamol_1g,4297,16200,99227,False,23.1
2025-07-15,Antibiotiques,3322,2916,-406,True,-0.1
2025-07-15,Morphine_IV,705,648,-57,True,-0.1
2025-07-15,Heparine,10331,9720,-611,True,-0.1
2025-07-15,Insuline,115382,19440,-95942,True,-0.8
2025-07-16,Paracétamol_1g,3996,0,95232,False,23.8
2025-07-16,Antibiotiques,3068,0,-3068,True,-1.0
2025-07-16,Morphine_IV,717,0,-717,True,-1.0
2025-07-16,Heparine,10925,0,-10925,True,-1.0
2025-07-16,Insuline,109805,0,-109805,True,-1.0
2025-07-17,Paracétamol_1g,5051,16200,106380,False,21.1
2025-07-17,Antibiotiques,2991,2916,-75,True,-0.0
2025-07-17,Morphine_IV,664,648,-16,True,-0.0
2025-07-17,Heparine,10372,9720,-652,True,-0.1
2025-07-17,Insuline,101890,19440,-82450,True,-0.8
2025-07-18,Paracétamol_1g,4291,0,102089,False,23.8
2025-07-18,Antibiotiques,3391,0,-3391,True,-1.0
2025-07-18,Morphine_IV,769,0,-769,True,-1.0
2025-07-18,Heparine,10837,0,-10837,True,-1.0
2025-07-18,Insuline,110987,0,-110987,True,-1.0
2025-07-19,Paracétamol_1g,4635,0,97455,False,21.0
2025-07-19,Antibiotiques,3403,0,-3403,True,-1.0
2025-07-19,Morphine_IV,704,0,-704,True,-1.0
2025-07-19,Heparine,13084,0,-13084,True,-1.0
2025-07-19,Insuline,122927,0,-122927,True,-1.0
2025-07-20,Paracétamol_1g,4238,0,93217,False,22.0
2025-07-20,Antibiotiques,3319,0,-3319,True,-1.0
