date,service,categorie,effectif_total,effectif_present,taux_absence
2024-03-08,PRAGUES_(Réa/Pneumo),total,126,113,0.098
2024-03-08,PRAGUES_(Réa/Pneumo),medecins,22,20,0.085
2024-03-08,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.091
2024-03-08,PRAGUES_(Réa/Pneumo),aides,17,15,0.082
2024-03-08,Coeur_Metabolisme,total,454,414,0.085
2024-03-08,Coeur_Metabolisme,medecins,56,51,0.09
2024-03-08,Coeur_Metabolisme,infirmiers,152,139,0.081
2024-03-08,Coeur_Metabolisme,aides,100,91,0.087
2024-03-08,MSN_(Neuro/Psy),total,423,388,0.082
2024-03-08,MSN_(Neuro/Psy),medecins,51,45,0.094
2024-03-08,MSN_(Neuro/Psy),infirmiers,137,126,0.079
2024-03-08,MSN_(Neuro/Psy),aides,91,83,0.075
2024-03-08,Pôle_31_(Infectieux),total,303,277,0.086
2024-03-08,Pôle_31_(Infectieux),medecins,36,33,0.081
2024-03-08,Pôle_31_(Infectieux),infirmiers,96,89,0.077
2024-03-08,Pôle_31_(Infectieux),aides,64,57,0.093
2024-03-08,Urgences_(Passage_court),total,252,235,0.067
2024-03-08,Urgences_(Passage_court),medecins,31,28,0.074
2024-03-08,Urgences_(Passage_court),infirmiers,81,73,0.088
2024-03-08,Urgences_(Passage_court),aides,54,49,0.087
2024-03-08,Gériatrie,total,364,332,0.088
2024-03-08,Gériatrie,medecins,45,40,0.088
2024-03-08,Gériatrie,infirmiers,121,109,0.095
2024-03-08,Gériatrie,aides,81,73,0.096
2024-03-08,ORPHé_(Onco/Hémato),total,672,604,0.1
2024-03-08,ORPHé_(Onco/Hémato),medecins,68,61,0.081
2024-03-08,ORPHé_(Onco/Hémato),infirmiers,195,180,0.08
2024-03-08,ORPHé_(Onco/Hémato),aides,148,132,0.102
2024-03-09,MSN_(Neuro/Psy),total,813,752,0.075
2024-03-09,MSN_(Neuro/Psy),medecins,111,100,0.092
2024-03-09,MSN_(Neuro/Psy),infirmiers,302,282,0.064
2024-03-09,MSN_(Neuro/Psy),aides,200,184,0.076
2024-03-09,Chirurgie,total,631,570,0.094
2024-03-09,Chirurgie,medecins,87,78,0.089
2024-03-09,Chirurgie,infirmiers,233,217,0.07
2024-03-09,Chirurgie,aides,155,143,0.074
2024-03-09,PRAGUES_(Réa/Pneumo),total,126,114,0.085
2024-03-09,PRAGUES_(Réa/Pneumo),medecins,22,19,0.107
2024-03-09,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.096
2024-03-09,PRAGUES_(Réa/Pneumo),aides,17,15,0.094
2024-03-09,Coeur_Metabolisme,total,454,417,0.08
2024-03-09,Coeur_Metabolisme,medecins,56,52,0.075
2024-03-09,Coeur_Metabolisme,infirmiers,152,138,0.087
2024-03-09,Coeur_Metabolisme,aides,100,90,0.096
2024-03-09,MSN_(Neuro/Psy),total,423,383,0.091
2024-03-09,MSN_(Neuro/Psy),medecins,51,45,0.09
2024-03-09,MSN_(Neuro/Psy),infirmiers,137,126,0.079
2024-03-09,MSN_(Neuro/Psy),aides,91,83,0.083
2024-03-09,Pôle_31_(Infectieux),total,303,277,0.088
2024-03-09,Pôle_31_(Infectieux),medecins,36,33,0.081
2024-03-09,Pôle_31_(Infectieux),infirmiers,96,87,0.103
2024-03-09,Pôle_31_(Infectieux),aides,64,58,0.082
2024-03-09,Urgences_(Passage_court),total,252,230,0.086
2024-03-09,Urgences_(Passage_court),medecins,31,28,0.061
2024-03-09,Urgences_(Passage_court),infirmiers,81,73,0.095
2024-03-09,Urgences_(Passage_court),aides,54,49,0.086
2024-03-09,Gériatrie,total,364,334,0.081
2024-03-09,Gériatrie,medecins,45,40,0.092
2024-03-09,Gériatrie,infirmiers,121,110,0.086
2024-03-09,Gériatrie,aides,81,73,0.086
2024-03-09,ORPHé_(Onco/Hémato),total,672,611,0.092
2024-03-09,ORPHé_(Onco/Hémato),medecins,68,60,0.092
2024-03-09,ORPHé_(Onco/Hémato),infirmiers,195,179,0.083
2024-03-09,ORPHé_(Onco/Hémato),aides,148,134,0.094
2024-03-10,MSN_(Neuro/Psy),total,813,750,0.077
2024-03-10,MSN_(Neuro/Psy),medecins,111,102,0.073
2024-03-10,MSN_(Neuro/Psy),infirmiers,302,273,0.095
2024-03-10,MSN_(Neuro/Psy),aides,200,176,0.113
2024-03-10,Chirurgie,total,631,576,0.087
2024-03-10,Chirurgie,medecins,87,78,0.079
2024-03-10,Chirurgie,infirmiers,233,219,0.061
2024-03-10,Chirurgie,aides,155,138,0.108
2024-03-10,PRAGUES_(Réa/Pneumo),total,126,113,0.098
2024-03-10,PRAGUES_(Réa/Pneumo),medecins,22,20,0.092
2024-03-10,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.082
2024-03-10,PRAGUES_(Réa/Pneumo),aides,17,15,0.088
2024-03-10,Coeur_Metabolisme,total,454,416,0.082
2024-03-10,Coeur_Metabolisme,medecins,56,52,0.076
2024-03-10,Coeur_Metabolisme,infirmiers,152,137,0.095
2024-03-10,Coeur_Metabolisme,aides,100,91,0.084
2024-03-10,MSN_(Neuro/Psy),total,423,386,0.086
2024-03-10,MSN_(Neuro/Psy),medecins,51,46,0.085
2024-03-10,MSN_(Neuro/Psy),infirmiers,137,123,0.106
2024-03-10,MSN_(Neuro/Psy),aides,91,83,0.08
2024-03-10,Pôle_31_(Infectieux),total,303,275,0.093
2024-03-10,Pôle_31_(Infectieux),medecins,36,33,0.093
2024-03-10,Pôle_31_(Infectieux),infirmiers,96,88,0.082
2024-03-10,Pôle_31_(Infectieux),aides,64,57,0.091
2024-03-10,Urgences_(Passage_court),total,252,232,0.079
2024-03-10,Urgences_(Passage_court),medecins,31,26,0.083
2024-03-10,Urgences_(Passage_court),infirmiers,81,73,0.093
2024-03-10,Urgences_(Passage_court),aides,54,49,0.088
2024-03-10,Gériatrie,total,364,329,0.096
2024-03-10,Gériatrie,medecins,45,40,0.092
2024-03-10,Gériatrie,infirmiers,121,109,0.098
2024-03-10,Gériatrie,aides,81,73,0.094
2024-03-10,ORPHé_(Onco/Hémato),total,672,618,0.079
2024-03-10,ORPHé_(Onco/Hémato),medecins,68,61,0.073
2024-03-10,ORPHé_(Onco/Hémato),infirmiers,195,177,0.089
2024-03-10,ORPHé_(Onco/Hémato),aides,148,134,0.098
2024-03-11,MSN_(Neuro/Psy),total,813,744,0.085
2024-03-11,MSN_(Neuro/Psy),medecins,111,101,0.087
2024-03-11,MSN_(Neuro/Psy),infirmiers,302,277,0.085
2024-03-11,MSN_(Neuro/Psy),aides,200,183,0.08
2024-03-11,Chirurgie,total,631,576,0.086
2024-03-11,Chirurgie,medecins,87,77,0.094
2024-03-11,Chirurgie,infirmiers,233,211,0.095
2024-03-11,Chirurgie,aides,155,144,0.068
2024-03-11,PRAGUES_(Réa/Pneumo),total,126,114,0.085
2024-03-11,PRAGUES_(Réa/Pneumo),medecins,22,20,0.087
2024-03-11,PRAGUES_(Réa/Pneumo),infirmiers,56,52,0.077
2024-03-11,PRAGUES_(Réa/Pneumo),aides,17,15,0.079
2024-03-11,Coeur_Metabolisme,total,454,411,0.093
2024-03-11,Coeur_Metabolisme,medecins,56,51,0.089
2024-03-11,Coeur_Metabolisme,infirmiers,152,136,0.096
2024-03-11,Coeur_Metabolisme,aides,100,93,0.066
2024-03-11,MSN_(Neuro/Psy),total,423,388,0.082
2024-03-11,MSN_(Neuro/Psy),medecins,51,46,0.087
2024-03-11,MSN_(Neuro/Psy),infirmiers,137,124,0.093
2024-03-11,MSN_(Neuro/Psy),aides,91,82,0.089
2024-03-11,Pôle_31_(Infectieux),total,303,279,0.081
2024-03-11,Pôle_31_(Infectieux),medecins,36,33,0.094
2024-03-11,Pôle_31_(Infectieux),infirmiers,96,89,0.079
2024-03-11,Pôle_31_(Infectieux),aides,64,58,0.077
2024-03-11,Urgences_(Passage_court),total,252,231,0.081
2024-03-11,Urgences_(Passage_court),medecins,31,26,0.095
2024-03-11,Urgences_(Passage_court),infirmiers,81,74,0.077
2024-03-11,Urgences_(Passage_court),aides,54,49,0.093
2024-03-11,Gériatrie,total,364,330,0.094
2024-03-11,Gériatrie,medecins,45,40,0.078
2024-03-11,Gériatrie,infirmiers,121,111,0.077
2024-03-11,Gériatrie,aides,81,74,0.081
2024-03-11,ORPHé_(Onco/Hémato),total,672,616,0.082
2024-03-11,ORPHé_(Onco/Hémato),medecins,68,60,0.09
2024-03-11,ORPHé_(Onco/Hémato),infirmiers,195,180,0.077
2024-03-11,ORPHé_(Onco/Hémato),aides,148,135,0.086
2024-03-12,MSN_(Neuro/Psy),total,813,749,0.077
2024-03-12,MSN_(Neuro/Psy),medecins,111,104,0.064
2024-03-12,MSN_(Neuro/Psy),infirmiers,302,277,0.085
2024-03-12,MSN_(Neuro/Psy),aides,200,182,0.086
2024-03-12,Chirurgie,total,631,577,0.084
2024-03-12,Chirurgie,medecins,87,77,0.096
2024-03-12,Chirurgie,infirmiers,233,216,0.076
2024-03-12,Chirurgie,aides,155,142,0.082
2024-03-12,PRAGUES_(Réa/Pneumo),total,126,114,0.081
2024-03-12,PRAGUES_(Réa/Pneumo),medecins,22,20,0.081
2024-03-12,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.088
2024-03-12,PRAGUES_(Réa/Pneumo),aides,17,15,0.099
2024-03-12,Coeur_Metabolisme,total,454,409,0.098
2024-03-12,Coeur_Metabolisme,medecins,56,51,0.085
2024-03-12,Coeur_Metabolisme,infirmiers,152,138,0.085
2024-03-12,Coeur_Metabolisme,aides,100,90,0.091
2024-03-12,MSN_(Neuro/Psy),total,423,388,0.081
2024-03-12,MSN_(Neuro/Psy),medecins,51,46,0.067
2024-03-12,MSN_(Neuro/Psy),infirmiers,137,126,0.08
2024-03-12,MSN_(Neuro/Psy),aides,91,83,0.079
2024-03-12,Pôle_31_(Infectieux),total,303,276,0.092
2024-03-12,Pôle_31_(Infectieux),medecins,36,33,0.087
2024-03-12,Pôle_31_(Infectieux),infirmiers,96,89,0.073
2024-03-12,Pôle_31_(Infectieux),aides,64,57,0.101
2024-03-12,Urgences_(Passage_court),total,252,224,0.113
2024-03-12,Urgences_(Passage_court),medecins,31,26,0.081
2024-03-12,Urgences_(Passage_court),infirmiers,81,75,0.068
2024-03-12,Urgences_(Passage_court),aides,54,50,0.083
2024-03-12,Gériatrie,total,364,329,0.098
2024-03-12,Gériatrie,medecins,45,40,0.081
2024-03-12,Gériatrie,infirmiers,121,111,0.075
2024-03-12,Gériatrie,aides,81,72,0.108
2024-03-12,ORPHé_(Onco/Hémato),total,672,611,0.092
2024-03-12,ORPHé_(Onco/Hémato),medecins,68,61,0.068
2024-03-12,ORPHé_(Onco/Hémato),infirmiers,195,177,0.089
2024-03-12,ORPHé_(Onco/Hémato),aides,148,137,0.069
2024-03-13,MSN_(Neuro/Psy),total,813,759,0.068
2024-03-13,MSN_(Neuro/Psy),medecins,111,100,0.096
2024-03-13,MSN_(Neuro/Psy),infirmiers,302,272,0.098
2024-03-13,MSN_(Neuro/Psy),aides,200,180,0.1
2024-03-13,Chirurgie,total,631,577,0.084
2024-03-13,Chirurgie,medecins,87,78,0.086
2024-03-13,Chirurgie,infirmiers,233,211,0.092
2024-03-13,Chirurgie,aides,155,139,0.097
2024-03-13,PRAGUES_(Réa/Pneumo),total,126,114,0.086
2024-03-13,PRAGUES_(Réa/Pneumo),medecins,22,20,0.08
2024-03-13,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.089
2024-03-13,PRAGUES_(Réa/Pneumo),aides,17,15,0.097
2024-03-13,Coeur_Metabolisme,total,454,414,0.086
2024-03-13,Coeur_Metabolisme,medecins,56,51,0.091
2024-03-13,Coeur_Metabolisme,infirmiers,152,139,0.079
2024-03-13,Coeur_Metabolisme,aides,100,92,0.076
2024-03-13,MSN_(Neuro/Psy),total,423,393,0.067
2024-03-13,MSN_(Neuro/Psy),medecins,51,46,0.087
2024-03-13,MSN_(Neuro/Psy),infirmiers,137,126,0.078
2024-03-13,MSN_(Neuro/Psy),aides,91,83,0.078
2024-03-13,Pôle_31_(Infectieux),total,303,279,0.079
2024-03-13,Pôle_31_(Infectieux),medecins,36,33,0.077
2024-03-13,Pôle_31_(Infectieux),infirmiers,96,89,0.079
2024-03-13,Pôle_31_(Infectieux),aides,64,57,0.088
2024-03-13,Urgences_(Passage_court),total,252,229,0.092
2024-03-13,Urgences_(Passage_court),medecins,31,26,0.091
2024-03-13,Urgences_(Passage_court),infirmiers,81,73,0.093
2024-03-13,Urgences_(Passage_court),aides,54,49,0.087
2024-03-13,Gériatrie,total,364,334,0.082
2024-03-13,Gériatrie,medecins,45,40,0.095
2024-03-13,Gériatrie,infirmiers,121,111,0.079
2024-03-13,Gériatrie,aides,81,74,0.074
2024-03-13,ORPHé_(Onco/Hémato),total,672,619,0.078
2024-03-13,ORPHé_(Onco/Hémato),medecins,68,63,0.064
2024-03-13,ORPHé_(Onco/Hémato),infirmiers,195,176,0.096
2024-03-13,ORPHé_(Onco/Hémato),aides,148,135,0.089
2024-03-14,MSN_(Neuro/Psy),total,813,748,0.079
2024-03-14,MSN_(Neuro/Psy),medecins,111,104,0.07
2024-03-14,MSN_(Neuro/Psy),infirmiers,302,279,0.078
2024-03-14,MSN_(Neuro/Psy),aides,200,182,0.086
2024-03-14,Chirurgie,total,631,575,0.088
2024-03-14,Chirurgie,medecins,87,76,0.107
2024-03-14,Chirurgie,infirmiers,233,211,0.093
2024-03-14,Chirurgie,aides,155,142,0.083
2024-03-14,PRAGUES_(Réa/Pneumo),total,126,117,0.069
2024-03-14,PRAGUES_(Réa/Pneumo),medecins,22,19,0.102
2024-03-14,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.083
2024-03-14,PRAGUES_(Réa/Pneumo),aides,17,15,0.079
2024-03-14,Coeur_Metabolisme,total,454,409,0.099
2024-03-14,Coeur_Metabolisme,medecins,56,51,0.083
2024-03-14,Coeur_Metabolisme,infirmiers,152,137,0.091
2024-03-14,Coeur_Metabolisme,aides,100,91,0.09
2024-03-14,MSN_(Neuro/Psy),total,423,391,0.073
2024-03-14,MSN_(Neuro/Psy),medecins,51,46,0.088
2024-03-14,MSN_(Neuro/Psy),infirmiers,137,124,0.093
2024-03-14,MSN_(Neuro/Psy),aides,91,82,0.088
2024-03-14,Pôle_31_(Infectieux),total,303,279,0.081
2024-03-14,Pôle_31_(Infectieux),medecins,36,33,0.07
2024-03-14,Pôle_31_(Infectieux),infirmiers,96,87,0.098
2024-03-14,Pôle_31_(Infectieux),aides,64,57,0.093
2024-03-14,Urgences_(Passage_court),total,252,232,0.076
2024-03-14,Urgences_(Passage_court),medecins,31,26,0.079
2024-03-14,Urgences_(Passage_court),infirmiers,81,75,0.067
2024-03-14,Urgences_(Passage_court),aides,54,50,0.074
2024-03-14,Gériatrie,total,364,336,0.077
2024-03-14,Gériatrie,medecins,45,40,0.082
2024-03-14,Gériatrie,infirmiers,121,111,0.078
2024-03-14,Gériatrie,aides,81,73,0.085
2024-03-14,ORPHé_(Onco/Hémato),total,672,617,0.081
2024-03-14,ORPHé_(Onco/Hémato),medecins,68,60,0.095
2024-03-14,ORPHé_(Onco/Hémato),infirmiers,195,176,0.095
2024-03-14,ORPHé_(Onco/Hémato),aides,148,135,0.091
2024-03-15,MSN_(Neuro/Psy),total,813,755,0.071
2024-03-15,MSN_(Neuro/Psy),medecins,111,102,0.078
2024-03-15,MSN_(Neuro/Psy),infirmiers,302,277,0.083
2024-03-15,MSN_(Neuro/Psy),aides,200,181,0.094
2024-03-15,Chirurgie,total,631,578,0.082
2024-03-15,Chirurgie,medecins,87,78,0.081
2024-03-15,Chirurgie,infirmiers,233,217,0.072
2024-03-15,Chirurgie,aides,155,142,0.08
2024-03-15,PRAGUES_(Réa/Pneumo),total,126,116,0.078
2024-03-15,PRAGUES_(Réa/Pneumo),medecins,22,20,0.072
2024-03-15,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.091
2024-03-15,PRAGUES_(Réa/Pneumo),aides,17,15,0.078
2024-03-15,Coeur_Metabolisme,total,454,404,0.111
2024-03-15,Coeur_Metabolisme,medecins,56,50,0.11
2024-03-15,Coeur_Metabolisme,infirmiers,152,139,0.078
2024-03-15,Coeur_Metabolisme,aides,100,92,0.078
2024-03-15,MSN_(Neuro/Psy),total,423,390,0.077
2024-03-15,MSN_(Neuro/Psy),medecins,51,48,0.064
2024-03-15,MSN_(Neuro/Psy),infirmiers,137,126,0.082
2024-03-15,MSN_(Neuro/Psy),aides,91,82,0.096
2024-03-15,Pôle_31_(Infectieux),total,303,278,0.082
2024-03-15,Pôle_31_(Infectieux),medecins,36,32,0.095
2024-03-15,Pôle_31_(Infectieux),infirmiers,96,88,0.086
2024-03-15,Pôle_31_(Infectieux),aides,64,57,0.096
2024-03-15,Urgences_(Passage_court),total,252,229,0.091
2024-03-15,Urgences_(Passage_court),medecins,31,26,0.078
2024-03-15,Urgences_(Passage_court),infirmiers,81,72,0.106
2024-03-15,Urgences_(Passage_court),aides,54,49,0.095
2024-03-15,Gériatrie,total,364,329,0.097
2024-03-15,Gériatrie,medecins,45,40,0.077
2024-03-15,Gériatrie,infirmiers,121,112,0.073
2024-03-15,Gériatrie,aides,81,72,0.097
2024-03-15,ORPHé_(Onco/Hémato),total,672,610,0.093
2024-03-15,ORPHé_(Onco/Hémato),medecins,68,60,0.086
2024-03-15,ORPHé_(Onco/Hémato),infirmiers,195,175,0.099
2024-03-15,ORPHé_(Onco/Hémato),aides,148,134,0.092
2024-03-16,MSN_(Neuro/Psy),total,813,755,0.072
2024-03-16,MSN_(Neuro/Psy),medecins,111,102,0.075
2024-03-16,MSN_(Neuro/Psy),infirmiers,302,280,0.073
2024-03-16,MSN_(Neuro/Psy),aides,200,183,0.079
2024-03-16,Chirurgie,total,631,578,0.083
2024-03-16,Chirurgie,medecins,87,77,0.092
2024-03-16,Chirurgie,infirmiers,233,210,0.097
2024-03-16,Chirurgie,aides,155,144,0.065
2024-03-16,PRAGUES_(Réa/Pneumo),total,126,110,0.117
2024-03-16,PRAGUES_(Réa/Pneumo),medecins,22,20,0.086
2024-03-16,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.092
2024-03-16,PRAGUES_(Réa/Pneumo),aides,17,15,0.085
2024-03-16,Coeur_Metabolisme,total,454,417,0.081
2024-03-16,Coeur_Metabolisme,medecins,56,51,0.084
2024-03-16,Coeur_Metabolisme,infirmiers,152,140,0.069
2024-03-16,Coeur_Metabolisme,aides,100,90,0.09
2024-03-16,MSN_(Neuro/Psy),total,423,385,0.089
2024-03-16,MSN_(Neuro/Psy),medecins,51,45,0.098
2024-03-16,MSN_(Neuro/Psy),infirmiers,137,126,0.082
2024-03-16,MSN_(Neuro/Psy),aides,91,83,0.082
2024-03-16,Pôle_31_(Infectieux),total,303,281,0.073
2024-03-16,Pôle_31_(Infectieux),medecins,36,33,0.091
2024-03-16,Pôle_31_(Infectieux),infirmiers,96,88,0.088
2024-03-16,Pôle_31_(Infectieux),aides,64,58,0.087
2024-03-16,Urgences_(Passage_court),total,252,232,0.08
2024-03-16,Urgences_(Passage_court),medecins,31,26,0.107
2024-03-16,Urgences_(Passage_court),infirmiers,81,72,0.099
2024-03-16,Urgences_(Passage_court),aides,54,50,0.074
2024-03-16,Gériatrie,total,364,337,0.073
2024-03-16,Gériatrie,medecins,45,39,0.111
2024-03-16,Gériatrie,infirmiers,121,111,0.082
2024-03-16,Gériatrie,aides,81,72,0.102
2024-03-16,ORPHé_(Onco/Hémato),total,672,612,0.089
2024-03-16,ORPHé_(Onco/Hémato),medecins,68,61,0.079
2024-03-16,ORPHé_(Onco/Hémato),infirmiers,195,181,0.073
2024-03-16,ORPHé_(Onco/Hémato),aides,148,134,0.095
2024-03-17,MSN_(Neuro/Psy),total,813,742,0.087
2024-03-17,MSN_(Neuro/Psy),medecins,111,102,0.075
2024-03-17,MSN_(Neuro/Psy),infirmiers,302,280,0.072
2024-03-17,MSN_(Neuro/Psy),aides,200,182,0.087
2024-03-17,Chirurgie,total,631,567,0.099
2024-03-17,Chirurgie,medecins,87,78,0.084
2024-03-17,Chirurgie,infirmiers,233,210,0.1
2024-03-17,Chirurgie,aides,155,139,0.094
2024-03-17,PRAGUES_(Réa/Pneumo),total,126,114,0.087
2024-03-17,PRAGUES_(Réa/Pneumo),medecins,22,20,0.088
2024-03-17,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.085
2024-03-17,PRAGUES_(Réa/Pneumo),aides,17,15,0.107
2024-03-17,Coeur_Metabolisme,total,454,408,0.1
2024-03-17,Coeur_Metabolisme,medecins,56,52,0.076
2024-03-17,Coeur_Metabolisme,infirmiers,152,137,0.09
2024-03-17,Coeur_Metabolisme,aides,100,91,0.081
2024-03-17,MSN_(Neuro/Psy),total,423,392,0.071
2024-03-17,MSN_(Neuro/Psy),medecins,51,46,0.079
2024-03-17,MSN_(Neuro/Psy),infirmiers,137,126,0.08
2024-03-17,MSN_(Neuro/Psy),aides,91,82,0.088
2024-03-17,Pôle_31_(Infectieux),total,303,275,0.095
2024-03-17,Pôle_31_(Infectieux),medecins,36,33,0.065
2024-03-17,Pôle_31_(Infectieux),infirmiers,96,90,0.067
2024-03-17,Pôle_31_(Infectieux),aides,64,58,0.079
2024-03-17,Urgences_(Passage_court),total,252,229,0.09
2024-03-17,Urgences_(Passage_court),medecins,31,26,0.096
2024-03-17,Urgences_(Passage_court),infirmiers,81,74,0.077
2024-03-17,Urgences_(Passage_court),aides,54,49,0.1
2024-03-17,Gériatrie,total,364,332,0.087
2024-03-17,Gériatrie,medecins,45,40,0.079
2024-03-17,Gériatrie,infirmiers,121,110,0.087
2024-03-17,Gériatrie,aides,81,74,0.082
2024-03-17,ORPHé_(Onco/Hémato),total,672,617,0.082
2024-03-17,ORPHé_(Onco/Hémato),medecins,68,60,0.087
2024-03-17,ORPHé_(Onco/Hémato),infirmiers,195,180,0.08
2024-03-17,ORPHé_(Onco/Hémato),aides,148,135,0.087
2024-03-18,MSN_(Neuro/Psy),total,813,739,0.091
2024-03-18,MSN_(Neuro/Psy),medecins,111,101,0.088
2024-03-18,MSN_(Neuro/Psy),infirmiers,302,273,0.096
2024-03-18,MSN_(Neuro/Psy),aides,200,181,0.09
2024-03-18,Chirurgie,total,631,572,0.092
2024-03-18,Chirurgie,medecins,87,80,0.076
2024-03-18,Chirurgie,infirmiers,233,213,0.085
2024-03-18,Chirurgie,aides,155,140,0.091
2024-03-18,PRAGUES_(Réa/Pneumo),total,126,113,0.097
2024-03-18,PRAGUES_(Réa/Pneumo),medecins,22,20,0.077
2024-03-18,PRAGUES_(Réa/Pneumo),infirmiers,56,52,0.071
2024-03-18,PRAGUES_(Réa/Pneumo),aides,17,15,0.095
2024-03-18,Coeur_Metabolisme,total,454,412,0.091
2024-03-18,Coeur_Metabolisme,medecins,56,52,0.07
2024-03-18,Coeur_Metabolisme,infirmiers,152,137,0.095
2024-03-18,Coeur_Metabolisme,aides,100,90,0.095
2024-03-18,MSN_(Neuro/Psy),total,423,388,0.08
2024-03-18,MSN_(Neuro/Psy),medecins,51,46,0.085
2024-03-18,MSN_(Neuro/Psy),infirmiers,137,126,0.081
2024-03-18,MSN_(Neuro/Psy),aides,91,83,0.075
2024-03-18,Pôle_31_(Infectieux),total,303,277,0.086
2024-03-18,Pôle_31_(Infectieux),medecins,36,33,0.08
2024-03-18,Pôle_31_(Infectieux),infirmiers,96,87,0.103
2024-03-18,Pôle_31_(Infectieux),aides,64,57,0.092
2024-03-18,Urgences_(Passage_court),total,252,224,0.112
2024-03-18,Urgences_(Passage_court),medecins,31,26,0.093
2024-03-18,Urgences_(Passage_court),infirmiers,81,74,0.078
2024-03-18,Urgences_(Passage_court),aides,54,49,0.094
2024-03-18,Gériatrie,total,364,336,0.076
2024-03-18,Gériatrie,medecins,45,39,0.106
2024-03-18,Gériatrie,infirmiers,121,111,0.083
2024-03-18,Gériatrie,aides,81,74,0.082
2024-03-18,ORPHé_(Onco/Hémato),total,672,624,0.07
2024-03-18,ORPHé_(Onco/Hémato),medecins,68,60,0.085
2024-03-18,ORPHé_(Onco/Hémato),infirmiers,195,180,0.079
2024-03-18,ORPHé_(Onco/Hémato),aides,148,134,0.098
2024-03-19,MSN_(Neuro/Psy),total,813,749,0.078
2024-03-19,MSN_(Neuro/Psy),medecins,111,101,0.082
2024-03-19,MSN_(Neuro/Psy),infirmiers,302,279,0.076
2024-03-19,MSN_(Neuro/Psy),aides,200,182,0.088
2024-03-19,Chirurgie,total,631,570,0.094
2024-03-19,Chirurgie,medecins,87,78,0.081
2024-03-19,Chirurgie,infirmiers,233,214,0.077
2024-03-19,Chirurgie,aides,155,140,0.088
2024-03-19,PRAGUES_(Réa/Pneumo),total,126,116,0.079
2024-03-19,PRAGUES_(Réa/Pneumo),medecins,22,20,0.087
2024-03-19,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.082
2024-03-19,PRAGUES_(Réa/Pneumo),aides,17,15,0.071
2024-03-19,Coeur_Metabolisme,total,454,418,0.077
2024-03-19,Coeur_Metabolisme,medecins,56,51,0.084
2024-03-19,Coeur_Metabolisme,infirmiers,152,138,0.085
2024-03-19,Coeur_Metabolisme,aides,100,91,0.089
2024-03-19,MSN_(Neuro/Psy),total,423,382,0.095
2024-03-19,MSN_(Neuro/Psy),medecins,51,46,0.083
2024-03-19,MSN_(Neuro/Psy),infirmiers,137,125,0.086
2024-03-19,MSN_(Neuro/Psy),aides,91,83,0.083
2024-03-19,Pôle_31_(Infectieux),total,303,278,0.084
2024-03-19,Pôle_31_(Infectieux),medecins,36,33,0.081
2024-03-19,Pôle_31_(Infectieux),infirmiers,96,87,0.093
2024-03-19,Pôle_31_(Infectieux),aides,64,58,0.083
2024-03-19,Urgences_(Passage_court),total,252,232,0.079
2024-03-19,Urgences_(Passage_court),medecins,31,26,0.111
2024-03-19,Urgences_(Passage_court),infirmiers,81,72,0.098
2024-03-19,Urgences_(Passage_court),aides,54,50,0.079
2024-03-19,Gériatrie,total,364,333,0.085
2024-03-19,Gériatrie,medecins,45,40,0.08
2024-03-19,Gériatrie,infirmiers,121,111,0.082
2024-03-19,Gériatrie,aides,81,73,0.092
2024-03-19,ORPHé_(Onco/Hémato),total,672,613,0.087
2024-03-19,ORPHé_(Onco/Hémato),medecins,68,60,0.093
2024-03-19,ORPHé_(Onco/Hémato),infirmiers,195,174,0.106
2024-03-19,ORPHé_(Onco/Hémato),aides,148,136,0.083
2024-03-20,MSN_(Neuro/Psy),total,813,731,0.1
2024-03-20,MSN_(Neuro/Psy),medecins,111,102,0.079
2024-03-20,MSN_(Neuro/Psy),infirmiers,302,280,0.073
2024-03-20,MSN_(Neuro/Psy),aides,200,187,0.063
2024-03-20,Chirurgie,total,631,581,0.078
2024-03-20,Chirurgie,medecins,87,77,0.099
2024-03-20,Chirurgie,infirmiers,233,216,0.076
2024-03-20,Chirurgie,aides,155,140,0.091
2024-03-20,PRAGUES_(Réa/Pneumo),total,126,117,0.064
2024-03-20,PRAGUES_(Réa/Pneumo),medecins,22,20,0.078
2024-03-20,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.08
2024-03-20,PRAGUES_(Réa/Pneumo),aides,17,15,0.095
2024-03-20,Coeur_Metabolisme,total,454,409,0.097
2024-03-20,Coeur_Metabolisme,medecins,56,51,0.099
2024-03-20,Coeur_Metabolisme,infirmiers,152,136,0.103
2024-03-20,Coeur_Metabolisme,aides,100,91,0.081
2024-03-20,MSN_(Neuro/Psy),total,423,390,0.076
2024-03-20,MSN_(Neuro/Psy),medecins,51,45,0.089
2024-03-20,MSN_(Neuro/Psy),infirmiers,137,126,0.082
2024-03-20,MSN_(Neuro/Psy),aides,91,83,0.084
